Description,LengthofDetectionkm,NumberofLanes,Date,Year,Month,Day,Hour,Minutes,DayofWeek,DayofWeek_numeric,TimeofDay,TimeofDay_numeric,DetectedDevices,StayTime,Speedkmh,TotalTravelTimeseconds,TravelTimehour,TravelTimeminutes,TravelTimeseconds,DerivedFFStraveltime,DerivedLostTime,DerivedGainedTime,Temperature,Weather,Weather_numeric,LevelofService,LOS_numeric
3MB-NB,3.530949333,4,6/1/2019 0:00:00,2019,6,1,0,0,7,7,Late Night,1,4,0,97.67,130.15,0,2,10,127.11,3.04,0,26,few clouds,2,D,4
3MB-NB,3.533952889,4,6/1/2019 1:00:00,2019,6,1,1,0,7,7,Late Night,1,44,.2,94.7,135.13,0,2,15,127.22,7.91,0,26,thunderstorm,12,D,4
3MB-NB,3.531999806,4,6/1/2019 2:00:00,2019,6,1,2,0,7,7,Late Night,1,34,3.37,91.31,139.53,0,2,19,127.15,12.38,0,26,thunderstorm,12,E,5
3MB-NB,3.531218889,4,6/1/2019 3:00:00,2019,6,1,3,0,7,7,Late Night,1,26,.1,98.88,128.64,0,2,8,127.12,1.52,0,25,thunderstorm,12,D,4
3MB-NB,3.5310215,4,6/1/2019 4:00:00,2019,6,1,4,0,7,7,Early Morning,2,22,.03,97.88,130.05,0,2,10,127.12,2.93,0,25,thunderstorm,12,D,4
3MB-NB,3.533397056,4,6/1/2019 5:00:00,2019,6,1,5,0,7,7,Early Morning,2,31,11.02,85.37,149.47,0,2,29,127.2,22.27,0,25,thunderstorm,12,E,5
3MB-NB,3.53335675,4,6/1/2019 6:00:00,2019,6,1,6,0,7,7,Early Morning,2,110,.55,75.09,169.87,0,2,49,127.2,42.67,0,25,thunderstorm,12,F,6
3MB-NB,3.53167125,4,6/1/2019 7:00:00,2019,6,1,7,0,7,7,Early Morning,2,167,2.51,72.17,176.69,0,2,56,127.14,49.55,0,24,thunderstorm with rain,14,F,6
3MB-NB,3.531627167,4,6/1/2019 8:00:00,2019,6,1,8,0,7,7,Early Morning,2,170,.39,76.82,165.94,0,2,45,127.14,38.8,0,23,thunderstorm with light rain,13,F,6
3MB-NB,3.531263944,4,6/1/2019 9:00:00,2019,6,1,9,0,7,7,Late Morning,3,222,.93,66.59,192.53,0,3,12,127.13,65.4,0,24,thunderstorm with light rain,13,F,6
3MB-NB,3.531330667,4,6/1/2019 10:00:00,2019,6,1,10,0,7,7,Late Morning,3,178,.97,78.29,162.94,0,2,42,127.13,35.81,0,25,thunderstorm with light rain,13,F,6
3MB-NB,3.530801917,4,6/1/2019 11:00:00,2019,6,1,11,0,7,7,Late Morning,3,209,.25,79.73,160.3,0,2,40,127.11,33.19,0,25,light rain,8,F,6
3MB-NB,3.533028,4,6/1/2019 12:00:00,2019,6,1,12,0,7,7,Early Afternoon,4,209,2.52,82.46,154.65,0,2,34,127.19,27.46,0,28,light rain,8,E,5
3MB-NB,3.531883417,4,6/1/2019 13:00:00,2019,6,1,13,0,7,7,Early Afternoon,4,218,.23,82.16,155.11,0,2,35,127.15,27.96,0,27,few clouds,2,E,5
3MB-NB,3.531684444,4,6/1/2019 14:00:00,2019,6,1,14,0,7,7,Early Afternoon,4,241,.25,79.48,160.79,0,2,40,127.14,33.65,0,29,scattered clouds,3,F,6
3MB-NB,3.532007111,4,6/1/2019 15:00:00,2019,6,1,15,0,7,7,Late Afternoon,5,252,.72,79.37,160.48,0,2,40,127.15,33.33,0,30,scattered clouds,3,F,6
3MB-NB,3.531328861,4,6/1/2019 16:00:00,2019,6,1,16,0,7,7,Late Afternoon,5,261,.3,75.96,167.76,0,2,47,127.13,40.63,0,29,scattered clouds,3,F,6
3MB-NB,3.531348917,4,6/1/2019 17:00:00,2019,6,1,17,0,7,7,Late Afternoon,5,218,.16,73.41,173.91,0,2,53,127.13,46.78,0,29,broken clouds,4,F,6
3MB-NB,3.531650833,4,6/1/2019 18:00:00,2019,6,1,18,0,7,7,Evening,6,334,.44,72.32,176.48,0,2,56,127.14,49.34,0,29,broken clouds,4,F,6
3MB-NB,3.533539667,4,6/1/2019 19:00:00,2019,6,1,19,0,7,7,Evening,6,251,.75,71.64,178.69,0,2,58,127.21,51.48,0,28,scattered clouds,3,F,6
3MB-NB,3.531732833,4,6/1/2019 20:00:00,2019,6,1,20,0,7,7,Evening,6,248,.65,69.15,184.6,0,3,4,127.14,57.46,0,28,few clouds,2,F,6
3MB-NB,3.5330545,4,6/1/2019 21:00:00,2019,6,1,21,0,7,7,Late Evening,7,235,.79,63.9,213.48,0,3,33,127.19,86.29,0,27,few clouds,2,F,6
3MB-NB,3.536194444,4,6/1/2019 22:00:00,2019,6,1,22,0,7,7,Late Evening,7,168,1.05,73.83,173.9,0,2,53,127.3,46.6,0,26,few clouds,2,F,6
3MB-NB,3.5350325,4,6/1/2019 23:00:00,2019,6,1,23,0,7,7,Late Evening,7,158,.57,78.12,163.31,0,2,43,127.26,36.05,0,26,few clouds,2,F,6
3MB-NB,3.533002778,4,6/2/2019 0:00:00,2019,6,2,0,0,1,1,Late Night,1,115,3.8,90.81,140.21,0,2,20,127.19,13.02,0,26,few clouds,2,E,5
3MB-NB,3.53219625,4,6/2/2019 1:00:00,2019,6,2,1,0,1,1,Late Night,1,43,.73,98.8,128.77,0,2,8,127.16,1.61,0,26,few clouds,2,D,4
3MB-NB,3.531119722,4,6/2/2019 2:00:00,2019,6,2,2,0,1,1,Late Night,1,25,.37,93.55,135.98,0,2,15,127.12,8.86,0,26,few clouds,2,E,5
3MB-NB,3.531168,4,6/2/2019 3:00:00,2019,6,2,3,0,1,1,Late Night,1,29,.33,104.09,122.26,0,2,2,127.12,0,4.86,25,few clouds,2,A,1
3MB-NB,3.53096,4,6/2/2019 4:00:00,2019,6,2,4,0,1,1,Early Morning,2,15,.22,108.71,117.29,0,1,57,127.11,0,9.82,25,few clouds,2,A,1
3MB-NB,3.531446889,4,6/2/2019 5:00:00,2019,6,2,5,0,1,1,Early Morning,2,30,0,99.96,127.22,0,2,7,127.13,.09,0,25,few clouds,2,D,4
3MB-NB,3.532616333,4,6/2/2019 6:00:00,2019,6,2,6,0,1,1,Early Morning,2,77,1.48,94.62,134.42,0,2,14,127.17,7.25,0,25,few clouds,2,D,4
3MB-NB,3.532443583,4,6/2/2019 7:00:00,2019,6,2,7,0,1,1,Early Morning,2,113,1.12,87.87,146.06,0,2,26,127.17,18.89,0,25,few clouds,2,E,5
3MB-NB,3.5311635,4,6/2/2019 8:00:00,2019,6,2,8,0,1,1,Early Morning,2,148,.51,89.53,144.88,0,2,24,127.12,17.76,0,25,scattered clouds,3,E,5
3MB-NB,3.531507,4,6/2/2019 9:00:00,2019,6,2,9,0,1,1,Late Morning,3,130,.83,89.58,142.58,0,2,22,127.13,15.45,0,26,scattered clouds,3,E,5
3MB-NB,3.53086425,4,6/2/2019 10:00:00,2019,6,2,10,0,1,1,Late Morning,3,163,.77,90.89,140.29,0,2,20,127.11,13.18,0,29,scattered clouds,3,E,5
3MB-NB,3.531793889,4,6/2/2019 11:00:00,2019,6,2,11,0,1,1,Late Morning,3,168,.38,93.48,136.4,0,2,16,127.14,9.26,0,29,broken clouds,4,E,5
3MB-NB,3.531122222,4,6/2/2019 12:00:00,2019,6,2,12,0,1,1,Early Afternoon,4,161,2.57,90.38,141.18,0,2,21,127.12,14.06,0,29,broken clouds,4,E,5
3MB-NB,3.532165,4,6/2/2019 13:00:00,2019,6,2,13,0,1,1,Early Afternoon,4,177,2.2,93.76,135.94,0,2,15,127.16,8.78,0,31,broken clouds,4,E,5
3MB-NB,3.5316635,4,6/2/2019 14:00:00,2019,6,2,14,0,1,1,Early Afternoon,4,174,.66,93.31,136.33,0,2,16,127.14,9.19,0,31,broken clouds,4,E,5
3MB-NB,3.534119667,4,6/2/2019 15:00:00,2019,6,2,15,0,1,1,Late Afternoon,5,184,1.23,88.63,144.15,0,2,24,127.23,16.92,0,32,broken clouds,4,E,5
3MB-NB,3.532819528,4,6/2/2019 16:00:00,2019,6,2,16,0,1,1,Late Afternoon,5,195,.77,87.65,145.38,0,2,25,127.18,18.2,0,32,broken clouds,4,E,5
3MB-NB,3.5310425,4,6/2/2019 17:00:00,2019,6,2,17,0,1,1,Late Afternoon,5,200,1.43,81.54,156.89,0,2,36,127.12,29.77,0,31,broken clouds,4,F,6
3MB-NB,3.531295833,4,6/2/2019 18:00:00,2019,6,2,18,0,1,1,Evening,6,174,.35,84.69,151,0,2,31,127.13,23.87,0,29,scattered clouds,3,E,5
3MB-NB,3.533236667,4,6/2/2019 19:00:00,2019,6,2,19,0,1,1,Evening,6,192,.53,81.57,156.76,0,2,36,127.2,29.56,0,29,scattered clouds,3,F,6
3MB-NB,3.53161175,4,6/2/2019 20:00:00,2019,6,2,20,0,1,1,Evening,6,163,1.34,80.37,159.58,0,2,39,127.14,32.44,0,28,scattered clouds,3,F,6
3MB-NB,3.531527528,4,6/2/2019 21:00:00,2019,6,2,21,0,1,1,Late Evening,7,156,.52,81.17,158.04,0,2,38,127.13,30.91,0,28,scattered clouds,3,F,6
3MB-NB,3.532509583,4,6/2/2019 22:00:00,2019,6,2,22,0,1,1,Late Evening,7,152,1.08,83.31,153.29,0,2,33,127.17,26.12,0,27,few clouds,2,E,5
3MB-NB,3.531376917,4,6/2/2019 23:00:00,2019,6,2,23,0,1,1,Late Evening,7,84,8.81,83.28,153.13,0,2,33,127.13,26,0,27,few clouds,2,E,5
3MB-NB,3.53461075,4,6/3/2019 0:00:00,2019,6,3,0,0,2,2,Late Night,1,47,1.38,91.25,139.38,0,2,19,127.25,12.13,0,27,few clouds,2,E,5
3MB-NB,3.5310275,4,6/3/2019 1:00:00,2019,6,3,1,0,2,2,Late Night,1,23,.58,99.23,128.16,0,2,8,127.12,1.04,0,27,few clouds,2,D,4
3MB-NB,3.5311705,4,6/3/2019 2:00:00,2019,6,3,2,0,2,2,Late Night,1,17,1.15,102.12,124.9,0,2,4,127.12,0,2.22,26,few clouds,2,A,1
3MB-NB,3.535587,4,6/3/2019 6:00:00,2019,6,3,6,0,2,2,Early Morning,2,304,2.69,87.91,144.99,0,2,24,127.28,17.71,0,26,overcast clouds,5,E,5
3MB-NB,3.532947917,4,6/3/2019 7:00:00,2019,6,3,7,0,2,2,Early Morning,2,300,4.09,89.55,142.3,0,2,22,127.19,15.11,0,26,overcast clouds,5,E,5
3MB-NB,3.531105333,4,6/3/2019 8:00:00,2019,6,3,8,0,2,2,Early Morning,2,212,2.6,92.41,138.32,0,2,18,127.12,11.2,0,26,overcast clouds,5,E,5
3MB-NB,3.5314035,4,6/3/2019 9:00:00,2019,6,3,9,0,2,2,Late Morning,3,209,.96,89.85,142.86,0,2,22,127.13,15.73,0,31,overcast clouds,5,E,5
3MB-NB,3.531222222,4,6/3/2019 10:00:00,2019,6,3,10,0,2,2,Late Morning,3,209,.6,82.29,155.35,0,2,35,127.12,28.23,0,31,overcast clouds,5,E,5
3MB-NB,3.531068306,4,6/3/2019 11:00:00,2019,6,3,11,0,2,2,Late Morning,3,260,.48,85.7,148.82,0,2,28,127.12,21.7,0,31,overcast clouds,5,E,5
3MB-NB,3.530949778,4,6/3/2019 12:00:00,2019,6,3,12,0,2,2,Early Afternoon,4,282,.43,86.19,147.87,0,2,27,127.11,20.76,0,33,overcast clouds,5,E,5
3MB-NB,3.531374583,4,6/3/2019 13:00:00,2019,6,3,13,0,2,2,Early Afternoon,4,236,.63,86.35,148.04,0,2,28,127.13,20.91,0,32,scattered clouds,3,E,5
3MB-NB,3.531146056,4,6/3/2019 14:00:00,2019,6,3,14,0,2,2,Early Afternoon,4,292,.43,79.15,161.9,0,2,41,127.12,34.78,0,32,scattered clouds,3,F,6
3MB-NB,3.531141667,4,6/3/2019 15:00:00,2019,6,3,15,0,2,2,Late Afternoon,5,286,.47,81.3,156.64,0,2,36,127.12,29.52,0,32,scattered clouds,3,F,6
3MB-NB,3.5352705,4,6/3/2019 16:00:00,2019,6,3,16,0,2,2,Late Afternoon,5,336,.52,76.11,168.72,0,2,48,127.27,41.45,0,31,few clouds,2,F,6
3MB-NB,3.55560625,4,6/3/2019 17:00:00,2019,6,3,17,0,2,2,Late Afternoon,5,344,1.94,69.51,185.09,0,3,5,128,57.09,0,31,few clouds,2,F,6
3MB-NB,3.581188,4,6/3/2019 18:00:00,2019,6,3,18,0,2,2,Evening,6,363,.68,42.05,321.08,0,5,21,128.92,192.16,0,31,few clouds,2,F,6
3MB-NB,3.565600167,4,6/3/2019 19:00:00,2019,6,3,19,0,2,2,Evening,6,388,1.36,48.51,320.33,0,5,20,128.36,191.97,0,30,few clouds,2,F,6
3MB-NB,3.538972806,4,6/3/2019 20:00:00,2019,6,3,20,0,2,2,Evening,6,315,.82,54.95,236.47,0,3,56,127.4,109.07,0,27,few clouds,2,F,6
3MB-NB,3.584142667,4,6/3/2019 21:00:00,2019,6,3,21,0,2,2,Late Evening,7,312,1.42,25.67,607.98,0,10,7,129.03,478.95,0,27,few clouds,2,F,6
3MB-NB,3.655679167,4,6/3/2019 22:00:00,2019,6,3,22,0,2,2,Late Evening,7,255,1,11.68,1123.63,0,18,43,131.6,992.03,0,27,few clouds,2,F,6
3MB-NB,3.552486528,4,6/3/2019 23:00:00,2019,6,3,23,0,2,2,Late Evening,7,199,.43,9.01,1416.69,0,23,36,127.89,1288.8,0,27,few clouds,2,F,6
3MB-NB,3.543602222,4,6/4/2019 0:00:00,2019,6,4,0,0,3,3,Late Night,1,186,.72,31.22,932.27,0,15,32,127.57,804.7,0,27,few clouds,2,F,6
3MB-NB,3.531343889,4,6/4/2019 1:00:00,2019,6,4,1,0,3,3,Late Night,1,47,2.54,80.65,157.95,0,2,37,127.13,30.82,0,27,few clouds,2,F,6
3MB-NB,3.53133725,4,6/4/2019 2:00:00,2019,6,4,2,0,3,3,Late Night,1,6,.42,92.19,138.2,0,2,18,127.13,11.07,0,27,few clouds,2,E,5
3MB-NB,3.531426556,4,6/4/2019 5:00:00,2019,6,4,5,0,3,3,Early Morning,2,30,2.74,88.83,143.23,0,2,23,127.13,16.1,0,26,few clouds,2,E,5
3MB-NB,3.535286806,4,6/4/2019 6:00:00,2019,6,4,6,0,3,3,Early Morning,2,76,3.91,76.33,168.5,0,2,48,127.27,41.23,0,26,few clouds,2,F,6
3MB-NB,3.532043667,4,6/4/2019 7:00:00,2019,6,4,7,0,3,3,Early Morning,2,136,1.32,72.14,177.26,0,2,57,127.15,50.11,0,26,few clouds,2,F,6
3MB-NB,3.53159,4,6/4/2019 8:00:00,2019,6,4,8,0,3,3,Early Morning,2,159,1.86,75.8,168.97,0,2,48,127.14,41.83,0,26,scattered clouds,3,F,6
3MB-NB,3.53188125,4,6/4/2019 9:00:00,2019,6,4,9,0,3,3,Late Morning,3,142,2,75.92,171.32,0,2,51,127.15,44.17,0, , , ,F,6
3MB-NB,3.531261667,4,6/4/2019 10:00:00,2019,6,4,10,0,3,3,Late Morning,3,178,.96,87.09,146.26,0,2,26,127.13,19.13,0, , , ,E,5
3MB-NB,3.53141425,4,6/4/2019 11:00:00,2019,6,4,11,0,3,3,Late Morning,3,180,.32,85.94,148.5,0,2,28,127.13,21.37,0,27,thunderstorm,12,E,5
3MB-NB,3.531063556,4,6/4/2019 12:00:00,2019,6,4,12,0,3,3,Early Afternoon,4,201,.34,87.6,145.41,0,2,25,127.12,18.29,0,28,thunderstorm,12,E,5
3MB-NB,3.531191806,4,6/4/2019 13:00:00,2019,6,4,13,0,3,3,Early Afternoon,4,174,.43,81.08,157.02,0,2,37,127.12,29.9,0,29,thunderstorm,12,F,6
3MB-NB,3.53149875,4,6/4/2019 14:00:00,2019,6,4,14,0,3,3,Early Afternoon,4,166,3.64,85.19,149.69,0,2,29,127.13,22.56,0,29,broken clouds,4,E,5
3MB-NB,3.532494778,4,6/4/2019 15:00:00,2019,6,4,15,0,3,3,Late Afternoon,5,232,.66,86.35,147.49,0,2,27,127.17,20.32,0,30,broken clouds,4,E,5
3MB-NB,3.546020333,4,6/4/2019 16:00:00,2019,6,4,16,0,3,3,Late Afternoon,5,237,.31,84.24,151.55,0,2,31,127.66,23.89,0,31,broken clouds,4,E,5
3MB-NB,3.555976667,4,6/4/2019 17:00:00,2019,6,4,17,0,3,3,Late Afternoon,5,208,.81,80.61,158.1,0,2,38,128.02,30.08,0,30,broken clouds,4,F,6
3MB-NB,3.613756444,4,6/4/2019 18:00:00,2019,6,4,18,0,3,3,Evening,6,239,.64,81.96,155.42,0,2,35,130.1,25.32,0,30,scattered clouds,3,F,6
3MB-NB,3.581148583,4,6/4/2019 19:00:00,2019,6,4,19,0,3,3,Evening,6,194,1.14,83.36,153.11,0,2,33,128.92,24.19,0,29,scattered clouds,3,E,5
3MB-NB,3.535943667,4,6/4/2019 20:00:00,2019,6,4,20,0,3,3,Evening,6,175,.95,73.35,175.03,0,2,55,127.29,47.74,0,28,scattered clouds,3,F,6
3MB-NB,3.5437615,4,6/4/2019 21:00:00,2019,6,4,21,0,3,3,Late Evening,7,138,.82,73.82,172.58,0,2,52,127.58,45,0,27,few clouds,2,F,6
3MB-NB,3.644153333,4,6/4/2019 22:00:00,2019,6,4,22,0,3,3,Late Evening,7,132,.98,82.65,154.63,0,2,34,131.19,23.44,0,27,few clouds,2,E,5
3MB-NB,3.598095083,4,6/4/2019 23:00:00,2019,6,4,23,0,3,3,Late Evening,7,84,1.76,82.16,155.2,0,2,35,129.53,25.67,0,27,overcast clouds,5,E,5
3MB-NB,3.538447889,4,6/5/2019 0:00:00,2019,6,5,0,0,4,4,Late Night,1,41,3.58,89.35,142.75,0,2,22,127.38,15.37,0,27,few clouds,2,E,5
3MB-NB,3.531764444,4,6/5/2019 1:00:00,2019,6,5,1,0,4,4,Late Night,1,24,.32,102.05,124.6,0,2,4,127.14,0,2.54,27,few clouds,2,A,1
3MB-NB,3.532013333,4,6/5/2019 2:00:00,2019,6,5,2,0,4,4,Late Night,1,23,4.07,102.04,124.63,0,2,4,127.15,0,2.52,27,few clouds,2,A,1
3MB-NB,3.531745389,4,6/5/2019 3:00:00,2019,6,5,3,0,4,4,Late Night,1,12,.25,97.67,130.22,0,2,10,127.14,3.08,0,26,few clouds,2,D,4
3MB-NB,3.531367583,4,6/5/2019 4:00:00,2019,6,5,4,0,4,4,Early Morning,2,14,.32,101.55,125.61,0,2,5,127.13,0,1.52,26,few clouds,2,A,1
3MB-NB,3.531561667,4,6/5/2019 5:00:00,2019,6,5,5,0,4,4,Early Morning,2,25,3.33,94.45,135,0,2,15,127.14,7.86,0,26,few clouds,2,D,4
3MB-NB,3.533601222,4,6/5/2019 6:00:00,2019,6,5,6,0,4,4,Early Morning,2,90,6.65,89.51,142.43,0,2,22,127.21,15.22,0,25,few clouds,2,E,5
3MB-NB,3.534004333,4,6/5/2019 7:00:00,2019,6,5,7,0,4,4,Early Morning,2,115,1.08,90.09,142.16,0,2,22,127.22,14.94,0,25,few clouds,2,E,5
3MB-NB,3.531464,4,6/5/2019 8:00:00,2019,6,5,8,0,4,4,Early Morning,2,118,2.74,79.56,162.48,0,2,42,127.13,35.35,0,26,few clouds,2,F,6
3MB-NB,3.531926639,4,6/5/2019 9:00:00,2019,6,5,9,0,4,4,Late Morning,3,127,2.36,86.84,147.35,0,2,27,127.15,20.2,0,26,broken clouds,4,E,5
3MB-NB,3.53101825,4,6/5/2019 10:00:00,2019,6,5,10,0,4,4,Late Morning,3,161,.32,86.57,147.73,0,2,27,127.12,20.61,0,27,scattered clouds,3,E,5
3MB-NB,3.531203611,4,6/5/2019 11:00:00,2019,6,5,11,0,4,4,Late Morning,3,173,.93,87.39,145.73,0,2,25,127.12,18.61,0,28,scattered clouds,3,E,5
3MB-NB,3.53138375,4,6/5/2019 12:00:00,2019,6,5,12,0,4,4,Early Afternoon,4,191,.42,86.62,147.32,0,2,27,127.13,20.19,0,29,broken clouds,4,E,5
3MB-NB,3.531059778,4,6/5/2019 13:00:00,2019,6,5,13,0,4,4,Early Afternoon,4,223,.29,83.72,152.94,0,2,32,127.12,25.82,0,29,broken clouds,4,E,5
3MB-NB,3.530952944,4,6/5/2019 14:00:00,2019,6,5,14,0,4,4,Early Afternoon,4,203,.74,79.64,160.31,0,2,40,127.11,33.2,0,30,broken clouds,4,F,6
3MB-NB,3.533600556,4,6/5/2019 15:00:00,2019,6,5,15,0,4,4,Late Afternoon,5,232,.85,82.08,155.39,0,2,35,127.21,28.18,0,30,broken clouds,4,F,6
3MB-NB,3.537424722,4,6/5/2019 16:00:00,2019,6,5,16,0,4,4,Late Afternoon,5,220,.78,82.75,154.08,0,2,34,127.35,26.73,0,30,broken clouds,4,E,5
3MB-NB,3.561940833,4,6/5/2019 17:00:00,2019,6,5,17,0,4,4,Late Afternoon,5,227,.31,78.03,163.36,0,2,43,128.23,35.13,0,29,thunderstorm with light rain,13,F,6
3MB-NB,3.6030225,4,6/5/2019 18:00:00,2019,6,5,18,0,4,4,Evening,6,242,.7,79.4,160.71,0,2,40,129.71,31,0,29,thunderstorm,12,F,6
3MB-NB,3.552316889,4,6/5/2019 19:00:00,2019,6,5,19,0,4,4,Evening,6,249,.47,80.54,158.67,0,2,38,127.88,30.79,0,27,overcast clouds,5,F,6
3MB-NB,3.538289,4,6/5/2019 20:00:00,2019,6,5,20,0,4,4,Evening,6,221,.64,74.72,170.98,0,2,50,127.38,43.6,0,29,thunderstorm,12,F,6
3MB-NB,3.539214667,4,6/5/2019 21:00:00,2019,6,5,21,0,4,4,Late Evening,7,148,4.12,72.55,177.11,0,2,57,127.41,49.7,0,27,scattered clouds,3,F,6
3MB-NB,3.658266639,4,6/5/2019 22:00:00,2019,6,5,22,0,4,4,Late Evening,7,151,1.41,80.63,159.03,0,2,39,131.7,27.33,0,27,few clouds,2,F,6
3MB-NB,3.613633833,4,6/5/2019 23:00:00,2019,6,5,23,0,4,4,Late Evening,7,82,1.17,82.63,154.46,0,2,34,130.09,24.37,0,27,scattered clouds,3,E,5
3MB-NB,3.53927,4,6/6/2019 0:00:00,2019,6,6,0,0,5,5,Late Night,1,55,.62,94.73,134.37,0,2,14,127.41,6.96,0,27,scattered clouds,3,D,4
3MB-NB,3.531706556,4,6/6/2019 1:00:00,2019,6,6,1,0,5,5,Late Night,1,27,.1,101.27,125.86,0,2,5,127.14,0,1.28,27,scattered clouds,3,A,1
3MB-NB,3.530865,4,6/6/2019 2:00:00,2019,6,6,2,0,5,5,Late Night,1,15,.18,99.47,128.13,0,2,8,127.11,1.02,0,26,scattered clouds,3,D,4
3MB-NB,3.531902778,4,6/6/2019 5:00:00,2019,6,6,5,0,5,5,Early Morning,2,55,6.68,77.4,164.6,0,2,44,127.15,37.45,0,26,scattered clouds,3,F,6
3MB-NB,3.534337667,4,6/6/2019 6:00:00,2019,6,6,6,0,5,5,Early Morning,2,335,2.69,92.88,137.45,0,2,17,127.24,10.21,0,26,scattered clouds,3,E,5
3MB-NB,3.53135475,4,6/6/2019 7:00:00,2019,6,6,7,0,5,5,Early Morning,2,244,1.73,91.63,139.89,0,2,19,127.13,12.76,0,26,scattered clouds,3,E,5
3MB-NB,3.531376194,4,6/6/2019 8:00:00,2019,6,6,8,0,5,5,Early Morning,2,190,3.91,91.04,140.05,0,2,20,127.13,12.92,0,26,scattered clouds,3,E,5
3MB-NB,3.531288444,4,6/6/2019 9:00:00,2019,6,6,9,0,5,5,Late Morning,3,213,.81,86.76,146.7,0,2,26,127.13,19.57,0,27,scattered clouds,3,E,5
3MB-NB,3.5316775,4,6/6/2019 10:00:00,2019,6,6,10,0,5,5,Late Morning,3,226,.85,84.67,150.5,0,2,30,127.14,23.36,0,28,broken clouds,4,E,5
3MB-NB,3.53129,4,6/6/2019 11:00:00,2019,6,6,11,0,5,5,Late Morning,3,241,1.03,80.29,159.65,0,2,39,127.13,32.52,0,28,broken clouds,4,F,6
3MB-NB,3.531148444,4,6/6/2019 12:00:00,2019,6,6,12,0,5,5,Early Afternoon,4,214,.43,78.22,164.39,0,2,44,127.12,37.27,0,29,broken clouds,4,F,6
3MB-NB,3.53129,4,6/6/2019 13:00:00,2019,6,6,13,0,5,5,Early Afternoon,4,245,.33,58.2,287.04,0,4,47,127.13,159.91,0,30,overcast clouds,5,F,6
3MB-NB,3.531013333,4,6/6/2019 14:00:00,2019,6,6,14,0,5,5,Early Afternoon,4,276,.38,44.82,480.93,0,8,0,127.12,353.81,0,30,overcast clouds,5,F,6
3MB-NB,3.532478444,4,6/6/2019 15:00:00,2019,6,6,15,0,5,5,Late Afternoon,5,250,.4,79.7,160.7,0,2,40,127.17,33.53,0,30,overcast clouds,5,F,6
3MB-NB,3.535057722,4,6/6/2019 16:00:00,2019,6,6,16,0,5,5,Late Afternoon,5,329,.53,68.7,187.4,0,3,7,127.26,60.14,0,30,overcast clouds,5,F,6
3MB-NB,3.553008222,4,6/6/2019 17:00:00,2019,6,6,17,0,5,5,Late Afternoon,5,365,.46,70.27,182.3,0,3,2,127.91,54.39,0,30,overcast clouds,5,F,6
3MB-NB,3.591307556,4,6/6/2019 18:00:00,2019,6,6,18,0,5,5,Evening,6,413,1.18,68.02,187.56,0,3,7,129.29,58.27,0,27,light rain,8,F,6
3MB-NB,3.554329,4,6/6/2019 19:00:00,2019,6,6,19,0,5,5,Evening,6,367,1.7,23.82,586.7,0,9,46,127.96,458.74,0,27,light rain,8,F,6
3MB-NB,3.533104278,4,6/6/2019 20:00:00,2019,6,6,20,0,5,5,Evening,6,357,1.09,11.77,1082.88,0,18,2,127.19,955.69,0,27,broken clouds,4,F,6
3MB-NB,3.554435111,4,6/6/2019 21:00:00,2019,6,6,21,0,5,5,Late Evening,7,223,1.3,9.12,1406.4,0,23,26,127.96,1278.44,0,27,light rain,8,F,6
3MB-NB,3.590010667,4,6/6/2019 22:00:00,2019,6,6,22,0,5,5,Late Evening,7,289,.59,9.4,1400.1,0,23,20,129.24,1270.86,0,23,thunderstorm with light rain,13,F,6
3MB-NB,3.59988125,4,6/6/2019 23:00:00,2019,6,6,23,0,5,5,Late Evening,7,222,.91,51.52,373.45,0,6,13,129.6,243.85,0,23,thunderstorm with light rain,13,F,6
3MB-NB,3.536484222,4,6/7/2019 0:00:00,2019,6,7,0,0,6,6,Late Night,1,77,.66,83.4,152.76,0,2,32,127.31,25.45,0,23,thunderstorm with light rain,13,E,5
3MB-NB,3.530891333,4,6/7/2019 1:00:00,2019,6,7,1,0,6,6,Late Night,1,33,.43,83.18,153.49,0,2,33,127.11,26.38,0,23,thunderstorm with light rain,13,E,5
3MB-NB,3.531112083,4,6/7/2019 2:00:00,2019,6,7,2,0,6,6,Late Night,1,16,0,83.77,152.03,0,2,32,127.12,24.91,0,23,thunderstorm with light rain,13,E,5
3MB-NB,3.531696556,4,6/7/2019 5:00:00,2019,6,7,5,0,6,6,Early Morning,2,32,6.3,84.58,151.99,0,2,31,127.14,24.85,0,23,broken clouds,4,E,5
3MB-NB,3.535065,4,6/7/2019 6:00:00,2019,6,7,6,0,6,6,Early Morning,2,243,4.35,90.49,140.92,0,2,20,127.26,13.66,0,23,broken clouds,4,E,5
3MB-NB,3.531487083,4,6/7/2019 7:00:00,2019,6,7,7,0,6,6,Early Morning,2,231,1.38,83.26,153.41,0,2,33,127.13,26.28,0,23,broken clouds,4,E,5
3MB-NB,3.532427889,4,6/7/2019 8:00:00,2019,6,7,8,0,6,6,Early Morning,2,204,.85,85.15,149.98,0,2,29,127.17,22.81,0,23,light intensity drizzle,6,E,5
3MB-NB,3.531400222,4,6/7/2019 9:00:00,2019,6,7,9,0,6,6,Late Morning,3,207,1.2,87.17,146.32,0,2,26,127.13,19.19,0,24,mist,16,E,5
3MB-NB,3.531498194,4,6/7/2019 10:00:00,2019,6,7,10,0,6,6,Late Morning,3,295,.23,81.73,156.45,0,2,36,127.13,29.32,0,25,haze,17,F,6
